Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Settlement_Date_missing,FNOL_Month_Num,FNOL_DayOfWeek,FNOL_IsWeekend,Ultimate_Claim_Amount_Capped,is_extreme_claim,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,num_third_parties,max_injury_severity,has_minor,has_serious,has_fatality,has_pedestrian,has_passenger,has_driver
CLM30110,POL12103,2020-04-07,2020-04-08,Fire,Low,False,False,12508,7177.0,Minor,2020-05-13,settled,0,4,2,False,7177.0,False,CUST22103,38,Female,Employed,Newcastle,10188,19,Coupe,8,Excellent,,,,,,,,
CLM30111,POL11644,2024-06-06,2024-06-06,Other,Low,False,False,2588,1696.0,Minor,2024-07-11,settled,0,6,3,False,1696.0,False,CUST21644,37,Female,Self-Employed,Birmingham,13886,15,Hatchback,0,Excellent,,,,,,,,
CLM30112,POL10990,2024-04-01,2024-04-01,Weather,Low,False,False,7317,6204.0,Moderate,2024-05-12,settled,0,4,0,False,6204.0,False,CUST20990,35,Male,Employed,Birmingham,10099,16,Motorcycle,4,Good,,,,,,,,
CLM30113,POL11684,2019-09-26,2019-09-26,Fire,Medium,False,False,140479,107619.0,Major,2019-12-22,settled,0,9,3,False,107619.0,False,CUST21684,48,Male,Employed,Bristol,16370,26,Hatchback,1,Excellent,,,,,,,,
CLM30114,POL13439,2019-03-30,2019-03-30,Collision,Medium,False,False,10986,8635.0,Major,2019-08-24,settled,0,3,5,True,8635.0,False,CUST23439,38,Male,Employed,Newcastle,9100,17,Van,8,Poor,,,,,,,,
CLM30115,POL11254,2019-12-12,2019-12-12,Other,Low,False,False,3119,2714.0,Minor,2020-03-05,settled,0,12,3,False,2714.0,False,CUST21254,66,Male,Retired,Leeds,13685,47,SUV,6,Good,,,,,,,,
CLM30116,POL10241,2020-06-06,2020-06-06,Other,Low,False,False,19371,17925.0,Major,2020-09-30,settled,0,6,5,True,17925.0,False,CUST20241,45,Male,Self-Employed,Manchester,12936,23,SUV,19,Fair,,,,,,,,
CLM30117,POL10877,2020-07-05,2020-07-08,Collision,Low,False,False,2133,3079.0,Minor,2020-08-08,settled,0,7,2,False,3079.0,False,CUST20877,37,Female,Employed,Cardiff,13466,18,Hatchback,3,Good,,,,,,,,
CLM30118,POL12717,2023-06-14,2023-06-15,Collision,Low,False,False,5605,3721.0,Moderate,2023-08-06,settled,0,6,3,False,3721.0,False,CUST22717,76,Male,Retired,London,9703,57,Hatchback,18,Fair,,,,,,,,
CLM30119,POL14863,2025-05-27,2025-05-30,Collision,Medium,False,False,15231,13654.0,Major,2025-12-09,settled,0,5,4,False,13654.0,False,CUST24863,63,Male,Employed,Glasgow,16413,43,Coupe,1,Excellent,,,,,,,,
CLM30120,POL14689,2019-06-06,2019-06-09,Vandalism,Low,False,False,1574,1033.0,Moderate,2019-09-05,settled,0,6,6,True,1033.0,False,CUST24689,26,Male,Employed,Leeds,12301,8,Hatchback,20,Poor,1.0,1.0,True,False,False,True,False,False
CLM30121,POL14755,2023-01-12,2023-01-13,Collision,Low,False,False,3236,2540.0,Minor,2023-03-18,settled,0,1,4,False,2540.0,False,CUST24755,66,Male,Retired,Manchester,8335,46,SUV,3,Excellent,,,,,,,,
CLM30122,POL13356,2022-12-30,2023-01-01,Other,Low,False,False,2338,2065.0,Minor,2023-02-05,settled,0,1,6,True,2065.0,False,CUST23356,28,Male,Self-Employed,Newcastle,9658,9,Sedan,17,Fair,,,,,,,,
CLM30123,POL11698,2025-05-25,2025-05-29,Weather,Low,False,False,6668,4691.0,Moderate,2025-08-07,settled,0,5,3,False,4691.0,False,CUST21698,65,Male,Retired,London,19746,47,Motorcycle,7,Excellent,,,,,,,,
CLM30124,POL12555,2023-12-19,2024-01-18,Collision,High,False,False,13322,12469.0,Major,2024-06-13,settled,0,1,3,False,12469.0,False,CUST22555,51,Male,Employed,Leeds,6224,32,Motorcycle,4,Excellent,,,,,,,,
CLM30125,POL11925,2024-08-25,2024-08-27,Collision,Medium,False,False,2507,1490.0,Minor,2024-11-13,settled,0,8,1,False,1490.0,False,CUST21925,41,Female,Employed,London,11740,20,SUV,9,Good,,,,,,,,
CLM30126,POL14221,2021-07-14,2021-07-14,Collision,Low,False,False,1835,1486.0,Minor,2021-08-25,settled,0,7,2,False,1486.0,False,CUST24221,19,Female,Student,Glasgow,9296,1,Sedan,8,Fair,,,,,,,,
CLM30127,POL10636,2024-12-02,2024-12-02,Other,High,False,False,61509,53125.0,Severe,2025-09-05,settled,0,12,0,False,53125.0,False,CUST20636,79,Male,Retired,Manchester,2807,60,Van,14,Excellent,1.0,1.0,True,False,False,False,False,True
CLM30128,POL10755,2018-11-05,2018-11-09,Weather,Low,False,False,2428,1327.0,Minor,2018-12-10,settled,0,11,4,False,1327.0,False,CUST20755,42,Male,Employed,Glasgow,5568,24,Motorcycle,4,Excellent,,,,,,,,
CLM30129,POL13797,2020-01-01,2020-01-01,Fire,Medium,False,False,123782,100859.0,Major,2020-05-01,settled,0,1,2,False,100859.0,False,CUST23797,36,Male,Employed,Birmingham,17330,18,SUV,11,Good,,,,,,,,
CLM30130,POL13417,2024-09-26,2024-09-26,Other,Low,False,True,13305,11788.0,Major,2024-11-24,settled,0,9,3,False,11788.0,False,CUST23417,32,Male,Unemployed,Newcastle,13332,13,Sedan,20,Excellent,,,,,,,,
CLM30131,POL11214,2021-09-15,2021-09-20,Theft,Low,False,False,4022,2024.0,Minor,2021-11-18,settled,0,9,0,False,2024.0,False,CUST21214,28,Male,Employed,Glasgow,11313,10,Van,12,Fair,,,,,,,,
CLM30132,POL12149,2022-07-13,2022-07-15,Collision,Low,False,False,2001,1197.0,Minor,2022-09-17,settled,0,7,4,False,1197.0,False,CUST22149,20,Male,Student,Edinburgh,14920,1,Hatchback,5,Excellent,,,,,,,,
CLM30133,POL12388,2019-12-19,2019-12-20,Collision,Low,False,False,1560,1167.0,Minor,2020-03-09,settled,0,12,4,False,1167.0,False,CUST22388,63,Male,Employed,London,9593,41,Coupe,3,Excellent,1.0,1.0,True,False,False,True,False,False
CLM30134,POL13478,2022-01-03,2022-01-03,Collision,Low,False,False,2640,1880.0,Minor,2022-02-23,settled,0,1,0,False,1880.0,False,CUST23478,49,Female,Self-Employed,Glasgow,6830,30,Sedan,20,Excellent,1.0,1.0,True,False,False,False,True,False
CLM30135,POL12136,2023-08-04,2023-08-05,Weather,Low,False,False,3660,2316.0,Minor,2023-09-10,settled,0,8,5,True,2316.0,False,CUST22136,30,Male,Employed,Cardiff,7624,11,SUV,3,Excellent,,,,,,,,
CLM30136,POL11010,2020-06-27,2020-06-27,Fire,Low,False,True,15471,8734.0,Minor,2020-09-20,settled,0,6,5,True,8734.0,False,CUST21010,58,Female,Employed,Manchester,17267,37,Hatchback,9,Fair,1.0,1.0,True,False,False,True,False,False
CLM30137,POL13766,2023-10-21,2023-10-26,Vandalism,Low,False,False,7106,5176.0,Major,2023-12-06,settled,0,10,3,False,5176.0,False,CUST23766,46,Female,Self-Employed,Manchester,14288,25,SUV,6,Excellent,,,,,,,,
CLM30138,POL14999,2018-10-02,2018-10-03,Weather,Low,False,False,11642,9522.0,Moderate,2018-11-17,settled,0,10,2,False,9522.0,False,CUST24999,46,Male,Self-Employed,London,17415,25,Sedan,4,Excellent,,,,,,,,
CLM30139,POL10988,2021-09-01,2021-09-01,Weather,Low,False,True,2441,1785.0,Minor,2021-11-20,settled,0,9,2,False,1785.0,False,CUST20988,69,Male,Retired,Liverpool,15783,49,Hatchback,12,Good,1.0,1.0,True,False,False,False,True,False
CLM30140,POL12254,2024-04-30,2024-05-01,Collision,Medium,False,False,6066,4277.0,Moderate,2024-08-25,settled,0,5,2,False,4277.0,False,CUST22254,28,Female,Unemployed,Birmingham,13769,7,Motorcycle,15,Good,,,,,,,,
CLM30141,POL10255,2020-09-19,2020-09-20,Vandalism,Low,False,False,860,432.0,Minor,2020-10-28,settled,0,9,6,True,432.0,False,CUST20255,47,Female,Employed,Bristol,6493,29,Van,18,Poor,,,,,,,,
CLM30142,POL14963,2024-05-29,2024-05-29,Theft,Low,False,False,5566,4343.0,Minor,2024-08-23,settled,0,5,2,False,4343.0,False,CUST24963,37,Male,Employed,Birmingham,10812,18,SUV,11,Excellent,,,,,,,,
CLM30143,POL11364,2019-11-28,2019-11-28,Collision,Medium,False,False,9052,6422.0,Major,2020-04-05,settled,0,11,3,False,6422.0,False,CUST21364,26,Male,Employed,Liverpool,10362,8,Sedan,18,Good,,,,,,,,
CLM30144,POL13058,2022-01-23,2022-01-24,Collision,Low,False,False,1622,855.0,Minor,2022-03-20,settled,0,1,0,False,855.0,False,CUST23058,27,Female,Employed,London,15066,8,Coupe,9,Good,,,,,,,,
CLM30145,POL14318,2024-05-29,2024-06-03,Weather,Medium,False,False,1770,1184.0,Minor,2024-09-27,settled,0,6,0,False,1184.0,False,CUST24318,71,Male,Retired,Bristol,15837,53,Hatchback,14,Fair,,,,,,,,
CLM30146,POL12066,2025-07-18,2025-07-18,Collision,Low,False,True,2062,1292.0,Minor,2025-08-25,settled,0,7,4,False,1292.0,False,CUST22066,65,Male,Retired,Bristol,12023,43,Van,5,Poor,,,,,,,,
CLM30147,POL10779,2020-12-11,2020-12-16,Vandalism,High,False,False,21190,30048.0,Severe,2021-07-01,settled,0,12,2,False,30048.0,False,CUST20779,76,Female,Retired,Birmingham,7446,55,Coupe,1,Excellent,,,,,,,,
CLM30148,POL14017,2020-06-06,2020-06-06,Vandalism,Low,False,False,2514,1868.0,Moderate,2020-08-01,settled,0,6,5,True,1868.0,False,CUST24017,33,Female,Self-Employed,Newcastle,13371,14,Sedan,16,Poor,,,,,,,,
CLM30149,POL13151,2022-11-28,2022-11-29,Collision,Medium,False,False,39138,37652.0,Severe,2023-04-12,settled,0,11,1,False,37652.0,False,CUST23151,33,Female,Self-Employed,London,10341,15,SUV,11,Excellent,,,,,,,,
CLM30150,POL10035,2020-07-11,2020-07-11,Collision,Medium,False,False,4050,3262.0,Moderate,2020-11-26,settled,0,7,5,True,3262.0,False,CUST20035,33,Female,Unemployed,Leeds,27410,12,SUV,18,Good,1.0,2.0,False,True,False,False,False,True
CLM30151,POL14609,2024-10-06,2024-10-07,Weather,Low,False,False,2421,1948.0,Minor,2024-11-15,settled,0,10,0,False,1948.0,False,CUST24609,63,Female,Unemployed,Birmingham,12852,41,Sedan,0,Good,,,,,,,,
CLM30152,POL12917,2024-08-30,2024-08-30,Collision,Low,False,False,2350,1315.0,Minor,2024-10-10,settled,0,8,4,False,1315.0,False,CUST22917,69,Male,Retired,Bristol,7359,49,Hatchback,20,Good,1.0,2.0,False,True,False,False,False,True
CLM30153,POL13372,2018-09-21,2018-09-23,Fire,Low,False,False,70393,44968.0,Moderate,2018-10-25,settled,0,9,6,True,44968.0,False,CUST23372,46,Male,Employed,Bristol,16228,26,Coupe,19,Fair,,,,,,,,
CLM30154,POL14035,2025-06-07,2025-06-09,Weather,Low,False,False,2701,7001.0,Minor,2025-09-05,settled,0,6,0,False,7001.0,False,CUST24035,21,Female,Student,Newcastle,8185,0,Sedan,18,Good,,,,,,,,
CLM30155,POL13645,2022-05-08,2022-05-08,Weather,High,False,True,55875,57225.0,Severe,2023-01-12,settled,0,5,6,True,57225.0,False,CUST23645,56,Female,Employed,Edinburgh,11980,35,Motorcycle,2,Good,,,,,,,,
CLM30156,POL13638,2024-03-12,2024-03-12,Weather,Low,False,False,7812,4922.0,Moderate,2024-06-06,settled,0,3,1,False,4922.0,False,CUST23638,67,Female,Retired,Cardiff,13864,48,SUV,13,Good,,,,,,,,
CLM30157,POL10974,2018-12-07,2018-12-07,Weather,Low,False,False,3015,2606.0,Minor,2019-02-27,settled,0,12,4,False,2606.0,False,CUST20974,22,Female,Student,Cardiff,18781,1,SUV,9,Good,,,,,,,,
CLM30158,POL11260,2019-12-21,2019-12-21,Collision,Low,False,True,1276,959.0,Minor,2020-02-28,settled,0,12,5,True,959.0,False,CUST21260,32,Male,Unemployed,Edinburgh,11414,14,Sedan,2,Excellent,,,,,,,,
CLM30159,POL11402,2022-10-14,2022-10-14,Collision,Low,False,True,1410,728.0,Minor,2022-12-20,settled,0,10,4,False,728.0,False,CUST21402,34,Female,Employed,Liverpool,8608,16,SUV,5,Good,,,,,,,,
CLM30160,POL10136,2022-03-01,2022-03-03,Theft,Low,False,False,14726,12245.0,Moderate,2022-05-30,settled,0,3,3,False,12245.0,False,CUST20136,27,Female,Employed,Leeds,18950,9,Sedan,13,Excellent,,,,,,,,
CLM30161,POL13317,2021-05-26,2021-05-26,Collision,Low,False,False,2010,1468.0,Minor,2021-06-25,settled,0,5,2,False,1468.0,False,CUST23317,59,Female,Employed,Bristol,15998,38,Hatchback,6,Excellent,,,,,,,,
CLM30162,POL12755,2019-05-14,2019-05-14,Collision,Low,False,False,5133,4143.0,Moderate,2019-08-06,settled,0,5,1,False,4143.0,False,CUST22755,44,Male,Employed,Leeds,12827,26,Hatchback,6,Excellent,,,,,,,,
CLM30163,POL13261,2021-06-01,2021-06-03,Weather,Medium,False,False,61279,61730.0,Severe,2021-11-23,settled,0,6,3,False,61730.0,False,CUST23261,24,Female,Employed,Glasgow,12800,2,Hatchback,0,Good,2.0,1.0,True,False,False,True,True,False
CLM30164,POL12689,2025-01-28,2025-01-30,Fire,Medium,False,False,12904,8024.0,Minor,2025-05-28,settled,0,1,3,False,8024.0,False,CUST22689,68,Female,Employed,London,9409,50,Sedan,4,Excellent,,,,,,,,
CLM30165,POL11619,2019-08-07,2019-08-08,Vandalism,Low,False,False,2386,1601.0,Moderate,2019-10-29,settled,0,8,3,False,1601.0,False,CUST21619,51,Female,Unemployed,Manchester,13426,29,Hatchback,12,Poor,,,,,,,,
CLM30166,POL13999,2019-09-04,2019-09-04,Collision,High,False,False,10486,9757.0,Major,2020-05-13,settled,0,9,2,False,9757.0,False,CUST23999,35,Female,Employed,Leeds,13829,17,Sedan,2,Fair,,,,,,,,
CLM30167,POL12553,2024-03-01,2024-03-03,Collision,Low,False,False,7212,5734.0,Moderate,2024-04-11,settled,0,3,6,True,5734.0,False,CUST22553,56,Female,Unemployed,Birmingham,8515,34,Van,7,Poor,,,,,,,,
CLM30168,POL12490,2019-06-29,2019-07-02,Vandalism,Medium,False,False,4057,3812.0,Moderate,2019-10-08,settled,0,7,1,False,3812.0,False,CUST22490,32,Male,Employed,Newcastle,8160,13,SUV,15,Good,,,,,,,,
CLM30169,POL13145,2024-09-08,2024-09-08,Weather,Medium,False,False,5062,3339.0,Moderate,2025-02-28,settled,0,9,6,True,3339.0,False,CUST23145,53,Female,Retired,Bristol,12360,31,Coupe,2,Excellent,,,,,,,,
CLM30170,POL11481,2020-02-16,2020-02-16,Theft,Low,False,False,4183,2897.0,Minor,2020-04-20,settled,0,2,6,True,2897.0,False,CUST21481,21,Female,Student,Newcastle,11141,0,Sedan,14,Fair,,,,,,,,
CLM30171,POL11531,2020-02-26,2020-02-29,Weather,Low,False,False,8146,7640.0,Moderate,2020-04-21,settled,0,2,5,True,7640.0,False,CUST21531,35,Male,Employed,Liverpool,10544,15,SUV,9,Excellent,,,,,,,,
CLM30172,POL13362,2024-01-17,2024-01-20,Collision,Low,False,False,2780,2194.0,Minor,2024-03-09,settled,0,1,5,True,2194.0,False,CUST23362,61,Female,Retired,Bristol,7089,41,Sedan,7,Good,1.0,1.0,True,False,False,False,True,False
CLM30173,POL13655,2024-11-17,2024-11-21,Weather,High,False,False,51705,52712.0,Severe,2025-07-02,settled,0,11,3,False,52712.0,False,CUST23655,27,Female,Student,London,6408,8,SUV,9,Good,,,,,,,,
CLM30174,POL13305,2020-07-26,2020-08-02,Collision,High,False,False,6662,5493.0,Moderate,2021-12-12,settled,0,8,6,True,5493.0,False,CUST23305,52,Male,Employed,Newcastle,7024,30,SUV,4,Fair,,,,,,,,
CLM30175,POL12861,2021-09-08,2021-09-15,Vandalism,Medium,False,False,1785,1474.0,Minor,2021-11-14,settled,0,9,2,False,1474.0,False,CUST22861,52,Male,Employed,London,5718,32,Hatchback,17,Poor,,,,,,,,
CLM30176,POL11926,2024-08-19,2024-08-19,Vandalism,Low,False,False,1243,773.0,Minor,2024-10-01,settled,0,8,0,False,773.0,False,CUST21926,60,Male,Employed,Cardiff,17438,40,Hatchback,20,Excellent,,,,,,,,
CLM30177,POL14772,2025-07-08,2025-07-11,Weather,Low,False,False,2922,2061.0,Minor,2025-09-25,settled,0,7,4,False,2061.0,False,CUST24772,52,Female,Employed,Liverpool,11188,30,Van,3,Fair,,,,,,,,
CLM30178,POL14046,2023-06-18,2023-06-18,Weather,Low,False,False,6551,4826.0,Moderate,2023-09-22,settled,0,6,6,True,4826.0,False,CUST24046,31,Male,Employed,Glasgow,4814,9,SUV,5,Excellent,,,,,,,,
CLM30179,POL11250,2021-02-02,2021-02-09,Collision,Low,False,False,1847,1095.0,Minor,2021-03-26,settled,0,2,1,False,1095.0,False,CUST21250,52,Female,Retired,Bristol,10963,31,Sedan,3,Good,,,,,,,,
CLM30180,POL12389,2024-10-05,2024-10-11,Weather,Medium,True,True,2484,1691.0,Minor,2025-01-31,settled,0,10,4,False,1691.0,False,CUST22389,22,Male,Student,Newcastle,12275,0,Van,9,Excellent,,,,,,,,
CLM30181,POL11750,2020-12-20,2020-12-20,Vandalism,Medium,False,False,2539,1700.0,Moderate,2021-06-24,settled,0,12,6,True,1700.0,False,CUST21750,25,Female,Self-Employed,Manchester,16840,3,SUV,6,Good,,,,,,,,
CLM30182,POL12699,2022-03-18,2022-03-18,Vandalism,Low,False,True,1022,842.0,Minor,2022-04-22,settled,0,3,4,False,842.0,False,CUST22699,28,Male,Employed,Liverpool,8796,7,Hatchback,0,Excellent,,,,,,,,
CLM30183,POL12826,2023-03-11,2023-03-11,Collision,Low,False,False,1587,962.0,Minor,2023-05-30,settled,0,3,5,True,962.0,False,CUST22826,36,Female,Unemployed,Manchester,21238,18,Hatchback,6,Excellent,,,,,,,,
CLM30184,POL10468,2022-11-26,2022-11-26,Collision,High,False,False,27976,26088.0,Major,2023-12-05,settled,0,11,5,True,26088.0,False,CUST20468,33,Male,Self-Employed,Cardiff,15701,11,Motorcycle,4,Good,,,,,,,,
CLM30185,POL11373,2023-08-18,2023-08-23,Fire,Low,False,False,11551,6227.0,Minor,2023-11-18,settled,0,8,2,False,6227.0,False,CUST21373,47,Male,Employed,Bristol,11469,28,Sedan,15,Fair,,,,,,,,
CLM30186,POL10504,2024-07-08,2024-07-08,Vandalism,Low,False,False,1222,957.0,Minor,2024-08-13,settled,0,7,0,False,957.0,False,CUST20504,41,Male,Employed,Leeds,10139,20,Hatchback,13,Excellent,,,,,,,,
CLM30187,POL10399,2023-10-12,2023-10-18,Theft,Low,False,False,6178,5151.0,Minor,2023-12-09,settled,0,10,2,False,5151.0,False,CUST20399,44,Male,Employed,Birmingham,8303,25,Hatchback,2,Excellent,1.0,1.0,True,False,False,False,False,True
CLM30188,POL14621,2020-01-27,2020-01-30,Collision,Low,False,False,1721,1276.0,Minor,2020-04-05,settled,0,1,3,False,1276.0,False,CUST24621,25,Male,Employed,Bristol,18141,6,Hatchback,15,Good,,,,,,,,
CLM30189,POL11491,2021-06-30,2021-07-03,Collision,Medium,False,False,6085,3733.0,Moderate,2021-09-16,settled,0,7,5,True,3733.0,False,CUST21491,79,Female,Retired,Cardiff,12928,57,Hatchback,0,Good,,,,,,,,
CLM30190,POL10234,2021-03-27,2021-03-27,Collision,Low,False,False,2055,1233.0,Minor,2021-06-14,settled,0,3,5,True,1233.0,False,CUST20234,45,Male,Employed,Liverpool,17020,26,Sedan,15,Poor,,,,,,,,
CLM30191,POL10368,2019-06-08,2019-06-09,Collision,Medium,False,False,119103,104330.0,Catastrophic,2019-11-30,settled,0,6,6,True,104330.0,False,CUST20368,18,Male,Employed,Glasgow,17936,0,Sedan,9,Fair,,,,,,,,
CLM30192,POL11064,2022-07-04,2022-07-04,Collision,Low,False,False,2015,1799.0,Minor,2022-09-16,settled,0,7,0,False,1799.0,False,CUST21064,63,Female,Self-Employed,Birmingham,11135,45,Van,6,Excellent,,,,,,,,
CLM30193,POL10904,2018-12-14,2018-12-14,Theft,Low,False,False,8890,5204.0,Minor,2019-03-13,settled,0,12,4,False,5204.0,False,CUST20904,56,Female,Employed,Newcastle,11853,37,SUV,1,Good,,,,,,,,
CLM30194,POL13857,2025-04-24,2025-04-24,Collision,High,False,False,1979,1388.0,Minor,2025-11-06,settled,0,4,3,False,1388.0,False,CUST23857,68,Male,Retired,Newcastle,13811,50,Sedan,16,Excellent,,,,,,,,
CLM30195,POL11429,2024-12-04,2024-12-04,Vandalism,Medium,False,True,4962,1556.5,Major,,open,1,12,2,False,1556.5,False,CUST21429,28,Female,Employed,Edinburgh,12739,9,SUV,9,Excellent,,,,,,,,
CLM30196,POL13204,2021-04-18,2021-04-21,Fire,Low,False,False,15610,10433.0,Minor,2021-06-23,settled,0,4,2,False,10433.0,False,CUST23204,30,Female,Employed,Birmingham,6718,9,Motorcycle,2,Good,2.0,2.0,True,True,False,False,True,True
CLM30197,POL11852,2025-04-25,2025-04-26,Fire,Low,False,False,12213,6246.0,Minor,2025-05-31,settled,0,4,5,True,6246.0,False,CUST21852,20,Female,Student,Cardiff,7891,0,SUV,4,Fair,,,,,,,,
CLM30198,POL12053,2021-03-09,2021-03-09,Vandalism,Medium,False,False,1327,852.0,Minor,2021-06-23,settled,0,3,1,False,852.0,False,CUST22053,39,Female,Employed,Liverpool,20159,17,Hatchback,14,Excellent,1.0,1.0,True,False,False,True,False,False
CLM30199,POL12415,2018-10-18,2018-10-19,Collision,Low,False,False,2934,1642.0,Minor,2018-11-24,settled,0,10,4,False,1642.0,False,CUST22415,36,Male,Student,Edinburgh,14643,14,Coupe,13,Good,1.0,1.0,True,False,False,True,False,False
CLM30200,POL10215,2019-07-06,2019-07-08,Collision,Low,False,False,1805,2250.0,Minor,2019-09-29,settled,0,7,0,False,2250.0,False,CUST20215,47,Female,Employed,Bristol,2125,27,Coupe,19,Fair,1.0,1.0,True,False,False,True,False,False
CLM30201,POL12389,2019-05-18,2019-05-18,Collision,High,False,False,28727,2540.0,Severe,,open,1,5,5,True,2540.0,False,CUST22389,22,Male,Student,Newcastle,12275,0,Van,9,Excellent,1.0,2.0,False,True,False,False,True,False
CLM30202,POL11734,2021-04-13,2021-04-19,Collision,Medium,False,False,41295,37739.0,Severe,2021-10-31,settled,0,4,0,False,37739.0,False,CUST21734,55,Male,Employed,Birmingham,12913,33,Hatchback,7,Excellent,,,,,,,,
CLM30203,POL12781,2019-06-22,2019-06-22,Weather,Low,False,False,6001,7328.0,Moderate,2019-08-10,settled,0,6,5,True,7328.0,False,CUST22781,57,Female,Employed,Manchester,17206,39,Hatchback,3,Good,,,,,,,,
CLM30204,POL14744,2019-01-25,2019-01-27,Other,Low,False,False,2332,1768.0,Minor,2019-04-20,settled,0,1,6,True,1768.0,False,CUST24744,62,Female,Employed,London,16294,40,SUV,6,Excellent,,,,,,,,
CLM30205,POL14198,2022-06-03,2022-06-04,Collision,Low,False,False,19619,18648.0,Major,2022-09-11,settled,0,6,5,True,18648.0,False,CUST24198,57,Male,Employed,Cardiff,7661,36,Sedan,2,Good,,,,,,,,
CLM30206,POL13982,2019-07-06,2019-07-06,Collision,Medium,False,False,4840,2540.0,Moderate,,open,1,7,5,True,2540.0,False,CUST23982,61,Male,Employed,Leeds,15216,39,SUV,2,Fair,,,,,,,,
CLM30207,POL13784,2024-06-24,2024-06-25,Collision,Medium,False,False,44323,41404.0,Severe,2024-11-28,settled,0,6,1,False,41404.0,False,CUST23784,56,Female,Employed,London,14319,34,SUV,3,Good,1.0,1.0,True,False,False,False,False,True
CLM30208,POL11227,2021-05-20,2021-05-24,Collision,Low,False,True,2795,1713.0,Minor,2021-06-28,settled,0,5,0,False,1713.0,False,CUST21227,71,Male,Retired,London,9730,52,Hatchback,15,Excellent,,,,,,,,
CLM30209,POL14739,2021-11-02,2021-11-02,Weather,Low,False,False,6663,5836.0,Moderate,2022-01-01,settled,0,11,1,False,5836.0,False,CUST24739,18,Female,Student,Leeds,15244,0,Hatchback,14,Good,1.0,1.0,True,False,False,False,True,False
CLM30210,POL11349,2024-02-28,2024-03-01,Weather,Low,False,False,1822,1134.0,Minor,2024-05-24,settled,0,3,4,False,1134.0,False,CUST21349,31,Male,Employed,Glasgow,8952,13,SUV,13,Fair,1.0,1.0,True,False,False,False,False,True
CLM30211,POL10841,2021-02-12,2021-02-13,Collision,Low,False,True,6194,4134.0,Moderate,2021-03-24,settled,0,2,5,True,4134.0,False,CUST20841,71,Male,Retired,Bristol,12503,50,Hatchback,11,Good,1.0,1.0,True,False,False,False,True,False
CLM30212,POL10698,2024-10-05,2024-10-05,Collision,Low,False,False,2027,1724.0,Minor,2024-11-08,settled,0,10,5,True,1724.0,False,CUST20698,53,Male,Unemployed,Leeds,13789,31,Sedan,4,Excellent,1.0,1.0,True,False,False,False,True,False
CLM30213,POL14974,2020-03-13,2020-03-14,Vandalism,High,False,False,24553,19685.0,Severe,2021-08-28,settled,0,3,5,True,19685.0,False,CUST24974,72,Female,Retired,Newcastle,14334,50,Hatchback,3,Excellent,1.0,2.0,False,True,False,True,False,False
CLM30214,POL13286,2025-02-12,2025-02-15,Collision,Medium,False,False,15453,13816.0,Major,2025-06-02,settled,0,2,5,True,13816.0,False,CUST23286,54,Female,Retired,Leeds,19588,36,SUV,12,Excellent,1.0,1.0,True,False,False,True,False,False
